txnId,userId,productId,quantity,unitPrice,timestamp
t11676,u288,p7,1,56.64,1756576695732
t11677,u4447,p1,5,83.07,1755040643732
t11678,u2685,p1,1,168.56,1756202296732
t11679,u2855,p5,4,239.06,1757027207732
t11680,u3314,p7,2,73.05,1756312713732
t11681,u3337,p1,3,24.85,1756601751732
t11682,u694,p5,5,66.22,1755628924732
t11683,u4087,p7,2,129.38,1755935335732
t11684,u316,p5,5,15.49,1755583923732
t11685,u4194,p2,1,191.08,1756449836732
t11686,u4866,p3,5,177.38,1754842012732
t11687,u4053,p3,3,241.95,1756700972732
t11688,u259,p7,5,245.47,1755259037732
t11689,u696,p7,2,165.37,1756396776732
t11690,u3691,p7,5,240.60,1755026667732
t11691,u4690,p9,5,99.59,1755437026732
t11692,u384,p10,4,227.59,1755165111732
t11693,u4341,p5,1,277.40,1755496895732
t11694,u3129,p8,5,302.69,1756610024732
t11695,u2871,p6,2,121.08,1755173006732
t11696,u2528,p2,4,273.64,1755857623732
t11697,u3755,p2,2,226.77,1756123832732
t11698,u1262,p8,2,52.64,1756186116732
t11699,u90,p9,2,194.70,1755496984732
t11700,u440,p9,4,282.71,1755724783732
t11701,u4167,p10,3,270.68,1756551818732
t11702,u3595,p5,4,121.05,1756703185732
t11703,u2686,p10,5,45.89,1756187937732
t11704,u598,p10,3,220.31,1755451176732
t11705,u525,p10,2,228.13,1754780963732
t11706,u3471,p9,2,303.49,1757134727732
t11707,u4956,p4,4,152.66,1754909876732
t11708,u1971,p1,4,246.48,1756368477732
t11709,u137,p5,5,40.89,1754927624732
t11710,u2583,p4,3,161.09,1756427505732
t11711,u3001,p7,3,73.76,1755616214732
t11712,u3429,p7,4,293.56,1754712053732
t11713,u4693,p4,5,28.29,1756406165732
t11714,u311,p5,5,147.65,1755919543732
t11715,u627,p8,3,12.61,1755808509732
t11716,u2929,p10,5,80.37,1755346202732
t11717,u2619,p7,5,28.52,1755671331732
t11718,u4816,p8,5,46.72,1756254983732
t11719,u1260,p9,5,288.41,1755795548732
t11720,u1997,p5,3,139.32,1754649432732
t11721,u1160,p5,2,236.38,1754809350732
t11722,u3996,p5,3,238.55,1757021856732
t11723,u3562,p9,3,115.41,1756284698732
t11724,u4156,p1,1,211.54,1756595603732
t11725,u4043,p6,3,158.54,1757052530732
t11726,u2492,p9,3,138.22,1757100089732
t11727,u2770,p3,3,160.51,1756632160732
t11728,u3644,p7,2,188.18,1755321443732
t11729,u1897,p5,1,142.93,1756003132732
t11730,u4570,p10,5,95.42,1756926546732
t11731,u4927,p1,1,123.58,1756906575732
t11732,u3618,p8,1,158.61,1755265998732
t11733,u119,p3,4,241.61,1754759803732
t11734,u282,p6,5,211.77,1755764052732
t11735,u4964,p6,1,149.53,1754829261732
t11736,u3597,p2,2,166.42,1755098718732
t11737,u2691,p4,3,194.97,1755012364732
t11738,u2362,p10,5,221.27,1756514340732
t11739,u571,p4,5,279.92,1756242749732
t11740,u440,p10,3,214.42,1756501923732
t11741,u3278,p7,3,168.20,1756306161732
t11742,u2002,p10,2,91.16,1755761417732
t11743,u671,p5,1,73.02,1754686988732
t11744,u4625,p8,4,73.05,1754696454732
t11745,u226,p4,5,135.19,1756770200732
t11746,u2094,p3,1,44.10,1756008180732
t11747,u357,p4,3,72.49,1756428581732
t11748,u2807,p8,3,127.31,1755950597732
t11749,u2003,p8,4,214.03,1757053175732
t11750,u4903,p5,2,273.33,1754955055732
t11751,u4107,p8,3,183.13,1755109188732
t11752,u4856,p6,5,163.79,1755838414732
t11753,u293,p7,5,57.24,1756109458732
t11754,u33,p5,4,286.01,1756375395732
t11755,u811,p4,2,268.98,1754751781732
t11756,u2345,p5,5,166.02,1756066360732
t11757,u3107,p2,1,40.22,1756097371732
t11758,u4126,p8,5,269.77,1755279877732
t11759,u2128,p1,5,227.84,1756635802732
t11760,u1271,p2,5,120.79,1755267359732
t11761,u1975,p3,4,258.25,1756684919732
t11762,u385,p10,1,141.00,1755141403732
t11763,u2418,p3,4,220.17,1755366777732
t11764,u1195,p10,1,70.10,1755933466732
t11765,u1994,p4,2,37.54,1754953691732
t11766,u1815,p5,1,253.67,1755826030732
t11767,u360,p4,2,155.86,1756586610732
t11768,u3611,p1,3,273.85,1755928985732
t11769,u3154,p3,4,191.68,1755555540732
t11770,u4159,p5,2,127.04,1757053963732
t11771,u2121,p9,5,52.55,1757118139732
t11772,u3891,p2,1,300.84,1756435549732
t11773,u3083,p3,3,143.49,1756912483732
t11774,u3970,p7,1,159.13,1755206196732
t11775,u448,p9,4,82.13,1755714475732
t11776,u155,p9,1,185.73,1756732753732
t11777,u1955,p7,5,191.10,1755998852732
t11778,u316,p1,4,64.39,1757021607732
t11779,u723,p2,3,108.10,1754859812732
t11780,u1946,p1,2,86.71,1757091016732
t11781,u1110,p2,2,198.09,1755108941732
t11782,u3569,p8,3,204.09,1756255303732
t11783,u4606,p1,4,171.60,1757116390732
t11784,u3680,p3,3,35.05,1756453651732
t11785,u1482,p7,1,18.23,1757130480732
t11786,u1013,p5,4,153.76,1755841322732
t11787,u298,p4,3,272.89,1756443080732
t11788,u2162,p2,3,302.35,1756041595732
t11789,u2368,p4,3,106.44,1754931103732
t11790,u2051,p7,3,253.65,1757202429732
t11791,u2325,p2,4,142.01,1756538816732
t11792,u1727,p10,2,14.24,1756671135732
t11793,u583,p10,5,238.85,1756985421732
t11794,u1863,p8,5,90.40,1756097237732
t11795,u2541,p3,1,148.07,1754775005732
t11796,u2807,p5,5,29.93,1756073257732
t11797,u1127,p10,3,152.98,1756458320732
t11798,u1094,p4,4,57.07,1754806610732
t11799,u4957,p3,2,32.38,1756869395732
t11800,u4500,p3,1,12.34,1756874477732
t11801,u2351,p1,4,28.52,1755135201732
t11802,u3106,p5,4,42.39,1756403503732
t11803,u987,p1,2,227.78,1755584243732
t11804,u1849,p8,4,225.82,1754768221732
t11805,u3907,p4,5,189.36,1755161986732
t11806,u4563,p10,5,189.31,1755927847732
t11807,u3837,p8,1,37.15,1755688761732
t11808,u3086,p6,2,280.97,1754875498732
t11809,u846,p9,1,66.04,1756673342732
t11810,u4888,p6,5,280.46,1756067140732
t11811,u3583,p5,4,266.74,1755680317732
t11812,u4606,p3,3,191.10,1755408056732
t11813,u2615,p3,2,8.12,1756324296732
t11814,u4300,p5,5,241.01,1756353925732
t11815,u2082,p3,5,248.07,1755749960732
t11816,u2513,p8,3,81.69,1755682362732
t11817,u1666,p5,5,285.61,1755901316732
t11818,u877,p9,4,138.94,1754840040732
t11819,u4642,p10,1,44.20,1755556806732
t11820,u4347,p2,5,190.66,1755935791732
t11821,u2462,p1,3,102.22,1755002210732
t11822,u1647,p10,5,260.73,1754823128732
t11823,u3957,p10,1,72.43,1757206870732
t11824,u686,p4,4,245.35,1756114038732
t11825,u743,p9,1,207.25,1755049635732
t11826,u391,p4,5,158.30,1756263155732
t11827,u4309,p5,2,74.33,1754947004732
t11828,u2435,p2,2,227.03,1754685262732
t11829,u3871,p8,1,287.53,1754684028732
t11830,u4283,p9,5,132.75,1754930485732
t11831,u3993,p8,3,83.37,1756725174732
t11832,u4283,p7,5,128.29,1755357293732
t11833,u2110,p6,2,60.97,1756457622732
t11834,u1686,p9,2,49.37,1755318660732
t11835,u405,p3,2,24.58,1754693545732
t11836,u316,p8,4,167.27,1755595385732
t11837,u3635,p5,3,177.65,1755935346732
t11838,u4513,p5,2,297.32,1755047574732
t11839,u259,p3,5,45.93,1755157816732
t11840,u3128,p1,2,255.10,1756353253732
t11841,u909,p3,4,47.22,1755447720732
t11842,u1332,p9,2,299.38,1755169087732
t11843,u1509,p8,5,241.78,1754741172732
t11844,u2920,p3,4,213.63,1754778920732
t11845,u994,p10,5,215.35,1756974862732
t11846,u675,p3,2,146.81,1755368986732
t11847,u2113,p3,2,157.80,1756215661732
t11848,u3702,p2,3,30.14,1755051097732
t11849,u1059,p7,3,45.82,1756953779732
t11850,u2588,p7,3,266.28,1755151761732
t11851,u1457,p7,1,69.40,1756275940732
t11852,u4048,p7,2,242.79,1756421928732
t11853,u3002,p6,5,18.99,1756049351732
t11854,u1462,p8,5,59.52,1756496712732
t11855,u3349,p7,1,261.50,1755106528732
t11856,u3097,p9,4,171.70,1754689337732
t11857,u2065,p6,2,236.44,1755715931732
t11858,u4173,p2,1,67.32,1757165033732
t11859,u253,p8,1,8.19,1755224924732
t11860,u3706,p5,5,252.73,1755572702732
t11861,u1840,p3,1,226.63,1755213571732
t11862,u2114,p4,5,203.82,1755098187732
t11863,u799,p7,2,117.80,1755914333732
t11864,u893,p4,3,144.13,1755084079732
t11865,u1635,p2,5,39.00,1755570775732
t11866,u1327,p5,5,88.38,1755843070732
t11867,u3419,p10,2,287.68,1756614048732
t11868,u2802,p10,5,92.44,1754831749732
t11869,u4198,p7,4,304.42,1755660630732
t11870,u2776,p10,1,214.87,1755980340732
t11871,u991,p10,4,239.61,1755733038732
t11872,u1747,p3,5,178.92,1755802198732
t11873,u2877,p9,4,247.79,1756597416732
t11874,u4812,p1,1,37.73,1754856461732
t11875,u4946,p5,1,253.52,1755115726732
t11876,u1843,p7,2,180.85,1756118380732
t11877,u3764,p3,2,100.93,1754800577732
t11878,u97,p2,5,72.89,1754691901732
t11879,u3329,p6,1,210.08,1757030744732
t11880,u1732,p1,5,77.95,1755874178732
t11881,u815,p7,5,263.11,1755371743732
t11882,u735,p4,5,60.69,1754845209732
t11883,u4792,p8,1,117.84,1755233253732
t11884,u2630,p7,1,303.25,1757179450732
t11885,u4175,p1,1,227.61,1756886003732
t11886,u3772,p2,3,103.57,1754821377732
t11887,u1239,p3,2,162.37,1756766946732
t11888,u2235,p7,5,70.94,1756630396732
t11889,u2538,p2,2,297.72,1756844123732
t11890,u3183,p2,5,182.42,1756465195732
t11891,u1146,p9,3,245.53,1755715329732
t11892,u1744,p9,3,168.93,1755275820732
t11893,u4982,p8,1,89.39,1757179275732
t11894,u991,p3,2,228.64,1756761799732
t11895,u2532,p8,2,237.84,1755191566732
t11896,u4982,p3,1,289.25,1756662085732
t11897,u1346,p9,2,34.48,1757042312732
t11898,u2259,p5,4,92.24,1755595665732
t11899,u1616,p4,2,11.73,1755573660732
t11900,u2711,p7,1,295.29,1756565331732
t11901,u2792,p9,5,226.41,1756220499732
t11902,u1740,p2,1,302.56,1755397302732
t11903,u187,p6,5,287.86,1756468893732
t11904,u3484,p3,4,140.65,1755287888732
t11905,u3986,p4,5,101.17,1755774497732
t11906,u1373,p8,5,119.96,1755192608732
t11907,u858,p9,3,137.71,1754945998732
t11908,u4739,p6,2,136.21,1757187545732
t11909,u1416,p5,5,203.78,1756100741732
t11910,u2892,p2,1,59.16,1756452639732
t11911,u3717,p8,2,65.51,1755910415732
t11912,u4143,p10,5,63.14,1755472074732
t11913,u3876,p1,3,253.18,1755928942732
t11914,u1705,p5,2,5.60,1755404916732
t11915,u2814,p2,5,109.02,1755687822732
t11916,u2616,p9,2,283.88,1754947898732
t11917,u4762,p7,4,5.55,1755587338732
t11918,u4645,p6,4,282.49,1756713401732
t11919,u753,p8,2,187.14,1754893536732
t11920,u3634,p9,4,222.15,1755815379732
t11921,u4438,p7,5,110.94,1756523142732
t11922,u4470,p5,2,14.03,1757015853732
t11923,u1960,p2,1,217.67,1756554734732
t11924,u681,p1,1,23.83,1756892300732
t11925,u2444,p10,3,259.86,1755645878732
t11926,u2863,p10,5,184.36,1756314589732
t11927,u4250,p6,2,152.22,1755627723732
t11928,u2962,p6,1,167.71,1756302532732
t11929,u326,p7,4,128.34,1755690382732
t11930,u27,p9,5,172.70,1755653425732
t11931,u1753,p1,4,18.13,1755276642732
t11932,u1477,p3,3,220.23,1756348089732
t11933,u4006,p4,3,107.32,1755493517732
t11934,u1153,p2,5,236.03,1756480976732
t11935,u4533,p4,4,140.58,1756658186732
t11936,u1503,p3,1,302.57,1756978537732
t11937,u4088,p2,3,161.53,1755337463732
t11938,u2810,p6,3,160.09,1755583982732
t11939,u2369,p1,3,135.01,1757134585732
t11940,u2365,p7,4,270.84,1756549314732
t11941,u578,p10,3,180.76,1756790016732
t11942,u2367,p10,2,55.14,1756270839732
t11943,u4913,p1,2,63.95,1756897940732
t11944,u4347,p9,5,92.28,1757034565732
t11945,u1868,p7,4,213.21,1756561092732
t11946,u4871,p1,5,276.56,1757070486732
t11947,u3645,p10,1,70.36,1756996258732
t11948,u2210,p1,5,56.57,1756970747732
t11949,u4742,p2,3,196.70,1756294703732
t11950,u3854,p3,2,9.25,1756106017732
t11951,u2262,p2,3,279.36,1756456029732
t11952,u1392,p4,5,172.72,1756197330732
t11953,u2954,p3,5,212.48,1755985345732
t11954,u2905,p2,4,299.25,1757037667732
t11955,u891,p7,2,80.96,1754851688732
t11956,u2714,p7,3,74.64,1757127507732
t11957,u2638,p6,1,70.45,1756156457732
t11958,u836,p3,2,254.58,1754724291732
t11959,u3023,p4,1,278.20,1755509402732
t11960,u1565,p2,4,202.54,1755950272732
t11961,u2573,p2,5,157.92,1757092300732
t11962,u2526,p9,5,137.06,1756973010732
t11963,u2881,p5,4,107.08,1755310261732
t11964,u90,p10,1,39.75,1755709067732
t11965,u3867,p7,3,39.51,1755138087732
t11966,u4227,p3,2,115.26,1756119093732
t11967,u4024,p2,4,102.41,1756147194732
t11968,u152,p3,4,27.10,1756351283732
t11969,u579,p1,5,291.76,1756379407732
t11970,u648,p9,5,149.37,1755585770732
t11971,u2186,p10,3,86.04,1756187539732
t11972,u1540,p6,4,44.08,1757093755732
t11973,u3703,p1,5,31.54,1756680404732
t11974,u654,p4,5,56.01,1754931703732
t11975,u2769,p5,5,150.75,1755901164732
t11976,u4771,p2,2,175.77,1756093703732
t11977,u3828,p7,3,87.87,1755390787732
t11978,u2701,p2,5,9.71,1756983156732
t11979,u426,p7,3,134.88,1755059429732
t11980,u2825,p7,2,252.70,1755934802732
t11981,u3095,p1,2,95.35,1754896008732
t11982,u3601,p10,2,232.20,1757156592732
t11983,u1050,p5,1,207.99,1756946399732
t11984,u1122,p4,5,80.41,1755335437732
t11985,u4191,p8,2,138.70,1755074798732
t11986,u633,p7,1,146.79,1757104193732
t11987,u3678,p5,2,194.68,1756539314732
t11988,u1470,p1,1,179.77,1756825812732
t11989,u3384,p1,5,179.72,1756350855732
t11990,u323,p10,1,176.58,1755081131732
t11991,u4438,p10,5,14.49,1755814781732
t11992,u3986,p1,5,157.88,1755487564732
t11993,u1978,p8,2,118.03,1755585702732
t11994,u1101,p8,1,10.26,1754785897732
t11995,u2309,p3,1,86.28,1756653146732
t11996,u2169,p4,2,281.47,1756680604732
t11997,u4932,p5,2,93.63,1756569670732
t11998,u3278,p9,4,96.23,1755869081732
t11999,u3952,p4,3,202.66,1756905711732
t12000,u4594,p7,1,81.59,1755897155732
t12001,u4247,p7,1,208.60,1756364108732
t12002,u4563,p2,1,88.30,1755840903732
t12003,u3242,p3,4,206.51,1755869918732
t12004,u1812,p3,1,296.25,1755636057732
t12005,u2387,p2,4,47.82,1756807846732
t12006,u3220,p6,4,113.92,1756972628732
t12007,u489,p9,1,46.76,1755938076732
t12008,u2844,p1,2,93.80,1756240163732
t12009,u2872,p1,4,173.83,1757043793732
t12010,u934,p10,4,49.43,1756280320732
t12011,u896,p6,4,139.28,1757037084732
t12012,u2256,p3,4,301.60,1755303442732
t12013,u4658,p4,1,195.78,1755842871732
t12014,u2915,p2,4,199.27,1756914392732
t12015,u929,p2,3,210.55,1756219881732
t12016,u2980,p10,2,58.85,1755546391732
t12017,u4420,p10,1,48.04,1754934771732
t12018,u4957,p4,2,6.04,1755910971732
t12019,u1397,p2,2,278.72,1754707216732
t12020,u4217,p4,3,124.09,1754983267732
t12021,u312,p4,4,21.27,1756513653732
t12022,u4169,p1,1,285.65,1756676809732
t12023,u2786,p10,4,72.57,1755584377732
t12024,u3494,p3,4,101.64,1756457342732
t12025,u3688,p8,3,193.22,1754900608732
t12026,u4751,p1,3,23.08,1756466152732
t12027,u2345,p6,2,191.81,1754643989732
t12028,u2191,p3,4,56.99,1756489664732
t12029,u460,p1,4,102.57,1756153102732
t12030,u1726,p9,3,264.52,1755898290732
t12031,u4098,p7,3,7.99,1756979566732
t12032,u4210,p10,1,118.49,1756147501732
t12033,u1640,p10,2,115.29,1755872146732
t12034,u318,p10,1,64.65,1756046395732
t12035,u949,p5,3,7.84,1756259617732
t12036,u3697,p7,4,69.17,1755342511732
t12037,u864,p9,4,141.26,1754771482732
t12038,u4287,p8,3,256.21,1756997441732
t12039,u4270,p4,4,182.48,1755721254732
t12040,u3122,p1,5,78.51,1755027631732
t12041,u1852,p1,2,21.18,1757099857732
t12042,u519,p7,3,259.84,1757130543732
t12043,u908,p10,3,27.98,1755104779732
t12044,u331,p9,2,238.70,1754767887732
t12045,u1226,p2,4,48.01,1754883680732
t12046,u1264,p2,1,5.97,1756569485732
t12047,u4840,p7,1,81.89,1755509503732
t12048,u1865,p10,5,301.20,1756184454732
t12049,u3156,p5,2,27.64,1757218739732
t12050,u2758,p7,2,176.78,1755074502732
t12051,u438,p10,3,230.59,1756633031732
t12052,u1496,p9,4,112.60,1755873365732
t12053,u1279,p6,1,151.15,1755594903732
t12054,u3304,p2,2,228.02,1755049042732
t12055,u3250,p9,2,137.17,1755868051732
t12056,u1325,p3,4,233.03,1756897640732
t12057,u2444,p3,4,136.75,1755414207732
t12058,u2045,p10,4,281.76,1754708549732
t12059,u1000,p4,5,239.64,1755979688732
t12060,u3511,p3,1,162.16,1755795147732
t12061,u3279,p7,5,242.37,1755745954732
t12062,u3744,p4,4,213.53,1755835185732
t12063,u472,p2,5,66.60,1754641915732
t12064,u3068,p5,2,22.33,1756761220732
t12065,u2002,p2,5,136.35,1756757189732
t12066,u3221,p10,2,43.75,1755645049732
t12067,u374,p5,4,65.91,1756155037732
t12068,u1544,p4,3,51.99,1756546257732
t12069,u3141,p9,1,165.71,1756999891732
t12070,u4842,p1,1,248.95,1757081843732
t12071,u3931,p5,1,111.03,1754921488732
t12072,u497,p6,1,17.81,1755174333732
t12073,u3851,p2,5,270.31,1757032103732
t12074,u1371,p4,5,235.59,1756877814732
t12075,u3690,p7,3,180.57,1754689653732
t12076,u4262,p5,3,44.84,1755058206732
t12077,u4548,p2,1,34.22,1756902953732
t12078,u2964,p2,4,124.52,1756588228732
t12079,u457,p5,4,47.02,1755859364732
t12080,u1359,p3,4,42.30,1756705260732
t12081,u851,p5,4,94.64,1756206355732
t12082,u1051,p10,4,255.06,1756662100732
t12083,u2707,p3,4,105.19,1755156507732
t12084,u1533,p6,5,11.20,1755870973732
t12085,u3115,p9,5,200.29,1756475793732
t12086,u445,p1,3,243.87,1755416698732
t12087,u1679,p10,3,201.10,1756135629732
t12088,u4339,p6,2,210.56,1755010336732
t12089,u4587,p7,5,95.77,1755501253732
t12090,u4382,p5,4,91.78,1755166834732
t12091,u775,p5,5,216.41,1756016089732
t12092,u717,p2,1,238.27,1755531154732
t12093,u3866,p6,5,181.51,1756881704732
t12094,u1206,p10,3,168.50,1755479245732
t12095,u4144,p5,1,23.17,1755458075732
t12096,u3756,p4,2,151.00,1756930526732
t12097,u2080,p2,2,247.90,1755074761732
t12098,u4206,p8,4,165.85,1756844981732
t12099,u978,p10,1,40.27,1757152921732
t12100,u3100,p6,4,114.67,1756030228732
t12101,u3939,p4,2,183.17,1755334006732
t12102,u3041,p6,4,44.32,1754883741732
t12103,u3755,p7,4,85.34,1754744028732
t12104,u4549,p7,1,111.45,1756297314732
t12105,u3963,p10,3,133.77,1755903415732
t12106,u4654,p4,3,282.37,1756948296732
t12107,u3982,p8,2,149.19,1756564510732
t12108,u1062,p1,2,13.12,1756545042732
t12109,u3027,p5,3,49.25,1756944820732
t12110,u2036,p1,2,191.79,1756003889732
t12111,u82,p1,5,233.59,1755828830732
t12112,u2400,p3,4,256.99,1756456926732
t12113,u3948,p7,4,101.93,1756024821732
t12114,u3134,p8,1,147.78,1756721755732
t12115,u4912,p3,2,303.90,1755361359732
t12116,u327,p6,5,154.90,1754925232732
t12117,u727,p10,2,41.41,1755492614732
t12118,u4725,p7,3,56.00,1755908980732
t12119,u694,p10,3,99.09,1755364140732
t12120,u3315,p6,2,188.02,1755803064732
t12121,u1095,p7,2,100.20,1755771896732
t12122,u4260,p8,5,90.12,1756903525732
t12123,u1274,p2,5,79.83,1755743340732
t12124,u1117,p7,2,252.53,1756998120732
t12125,u4744,p8,1,206.06,1754751938732
t12126,u997,p10,5,165.13,1754645816732
t12127,u445,p3,5,25.21,1757021008732
t12128,u454,p1,5,266.83,1755595981732
t12129,u1856,p10,1,61.12,1756595075732
t12130,u1298,p1,2,118.75,1754696035732
t12131,u1140,p9,5,260.50,1757206614732
t12132,u1945,p3,5,167.82,1757181387732
t12133,u48,p8,3,183.11,1755470759732
t12134,u2616,p4,1,89.36,1755185268732
t12135,u3732,p3,5,274.04,1755895439732
t12136,u3625,p5,5,164.72,1755130802732
t12137,u775,p4,1,160.55,1757045989732
t12138,u2421,p2,4,75.82,1755743257732
t12139,u4275,p10,3,297.33,1757109451732
t12140,u1958,p6,4,51.97,1756488383732
t12141,u4907,p8,4,296.84,1756459302732
t12142,u274,p7,5,253.38,1756259976732
t12143,u2702,p9,5,83.52,1757130416732
t12144,u2185,p9,3,145.85,1756101360732
t12145,u3189,p1,3,24.63,1754808639732
t12146,u995,p7,2,13.39,1756271693732
t12147,u4835,p7,2,200.53,1755897767732
t12148,u3263,p9,2,283.04,1756907456732
t12149,u2712,p5,5,202.97,1756780956732
t12150,u3138,p6,5,93.54,1755721077732
t12151,u1900,p5,4,75.20,1754672309732
t12152,u2770,p8,4,255.83,1756582725732
t12153,u4301,p1,4,53.85,1755361467732
t12154,u4347,p7,4,221.52,1756172561732
t12155,u1381,p4,5,124.22,1755807012732
t12156,u1627,p2,5,128.49,1756818593732
t12157,u2878,p6,5,266.27,1756132500732
t12158,u561,p9,5,180.11,1755415079732
t12159,u1203,p4,1,49.29,1756075295732
t12160,u2789,p10,4,86.04,1756047591732
t12161,u3140,p7,4,245.20,1757198806732
t12162,u3439,p8,5,147.44,1756675064732
t12163,u2266,p4,3,237.99,1755008026732
t12164,u1908,p7,4,220.22,1754892874732
t12165,u3320,p5,1,276.42,1756740105732
t12166,u4075,p5,1,116.55,1756062636732
t12167,u57,p4,3,181.65,1755669549732
t12168,u1826,p1,5,287.39,1756120257732
t12169,u3858,p8,2,205.38,1755374230732
t12170,u1180,p6,3,95.08,1755103324732
t12171,u4573,p10,3,262.58,1756933696732
t12172,u2930,p2,5,88.80,1755559162732
t12173,u1929,p8,2,56.91,1755692706732
t12174,u1051,p5,2,39.52,1756155515732
t12175,u4113,p1,3,259.13,1756601885732
t12176,u3342,p6,3,106.16,1757186997732
t12177,u632,p10,5,36.97,1755202516732
t12178,u2663,p2,3,220.24,1755213472732
t12179,u3430,p4,4,296.45,1757054056732
t12180,u115,p6,3,24.06,1756919171732
t12181,u3801,p9,4,199.69,1756610548732
t12182,u4154,p8,1,188.25,1755107504732
t12183,u763,p5,2,135.09,1755571306732
t12184,u1540,p7,4,290.39,1756228058732
t12185,u225,p5,5,61.21,1756384883732
t12186,u4280,p7,1,196.34,1756137834732
t12187,u267,p9,2,211.81,1756531142732
t12188,u4796,p1,5,174.85,1757026194732
t12189,u143,p2,2,113.03,1756757956732
t12190,u3807,p2,1,113.14,1757070925732
t12191,u3174,p9,1,10.57,1756686348732
t12192,u2454,p4,5,157.97,1756114110732
t12193,u4634,p1,5,40.50,1755033766732
t12194,u3745,p3,3,248.09,1755841766732
t12195,u2957,p6,1,55.94,1755362601732
t12196,u1767,p2,3,95.66,1757187558732
t12197,u2173,p7,3,207.77,1755254081732
t12198,u2686,p4,2,275.74,1755802488732
t12199,u2519,p5,5,216.43,1756598459732
t12200,u3956,p3,1,269.31,1755450275732
t12201,u2194,p1,2,32.42,1755232813732
t12202,u1062,p8,3,209.75,1757180679732
t12203,u1554,p6,1,91.76,1755136832732
t12204,u2654,p5,3,38.75,1756609430732
t12205,u4056,p2,5,97.56,1755287629732
t12206,u2812,p8,2,178.08,1756690113732
t12207,u2327,p10,4,92.51,1756386859732
t12208,u4010,p10,3,250.32,1756766915732
t12209,u4522,p8,3,152.99,1754972312732
t12210,u3221,p9,4,289.13,1754714311732
t12211,u2294,p3,1,124.62,1754666198732
t12212,u3869,p5,1,232.22,1756448333732
t12213,u4214,p10,4,151.99,1756439989732
t12214,u2319,p4,2,58.97,1757067098732
t12215,u3969,p5,4,276.91,1755886416732
t12216,u1645,p8,5,250.83,1754966157732
t12217,u4047,p6,1,192.44,1755165826732
t12218,u262,p10,2,300.40,1757144932732
t12219,u1480,p9,3,24.12,1755746325732
t12220,u2803,p10,2,282.09,1755681678732
t12221,u3551,p5,1,231.72,1756930932732
t12222,u1073,p3,4,11.92,1754751583732
t12223,u3146,p9,3,61.27,1755426459732
t12224,u1549,p10,3,108.59,1755791591732
t12225,u3372,p2,1,292.17,1754688983732
t12226,u3227,p8,2,96.99,1755290786732
t12227,u2364,p3,2,34.76,1755684806732
t12228,u2760,p1,5,267.43,1757163506732
t12229,u166,p1,4,144.65,1755506419732
t12230,u4125,p7,2,227.93,1756536333732
t12231,u1960,p8,5,151.57,1754887483732
t12232,u3379,p2,1,117.22,1756207467732
t12233,u4129,p5,1,39.93,1757225742732
t12234,u4328,p10,4,154.58,1756761870732
t12235,u300,p2,5,240.00,1755946383732
t12236,u3047,p2,3,168.16,1757140071732
t12237,u1973,p5,4,23.19,1756140619732
t12238,u4239,p2,4,196.40,1755633420732
t12239,u4684,p1,5,164.45,1756689756732
t12240,u1570,p4,2,139.40,1757004716732
t12241,u1928,p5,4,128.55,1755880303732
t12242,u4426,p4,2,235.47,1756710710732
t12243,u4534,p3,5,138.86,1755545907732
t12244,u1172,p7,1,219.85,1755094385732
t12245,u980,p1,4,40.05,1756283521732
t12246,u439,p1,5,83.59,1756896167732
t12247,u1321,p10,1,276.07,1756777067732
t12248,u89,p4,4,94.75,1755884401732
t12249,u1738,p10,5,115.12,1755874894732
t12250,u2146,p6,4,288.44,1755520755732
t12251,u1402,p6,5,280.13,1756542678732
t12252,u317,p4,5,189.54,1755190890732
t12253,u3275,p9,1,240.97,1754863561732
t12254,u1877,p6,3,112.62,1755402512732
t12255,u187,p8,2,149.45,1756024912732
t12256,u1390,p2,4,22.93,1755457782732
t12257,u1279,p3,3,259.90,1756473677732
t12258,u1258,p1,3,267.86,1756635553732
t12259,u2369,p7,3,30.60,1756861238732
t12260,u3259,p4,1,44.21,1756910019732
t12261,u2244,p7,5,10.71,1755956419732
t12262,u1908,p9,2,220.42,1754878879732
t12263,u570,p10,3,251.03,1755990450732
t12264,u4602,p5,3,117.23,1755646255732
t12265,u3684,p6,3,216.44,1754797982732
t12266,u1229,p2,3,269.43,1755125859732
t12267,u2736,p6,2,8.27,1755764210732
t12268,u3976,p5,5,58.07,1755990850732
t12269,u3763,p4,1,257.24,1756747200732
t12270,u1698,p4,1,118.29,1755800849732
t12271,u661,p10,3,203.41,1755017014732
t12272,u4034,p5,5,74.17,1755651333732
t12273,u4220,p10,4,185.19,1756801086732
t12274,u3802,p10,5,266.68,1756375905732
t12275,u3299,p2,5,39.02,1756679622732
t12276,u2417,p1,5,77.57,1755827267732
t12277,u1975,p3,2,236.80,1756084989732
t12278,u1396,p1,4,231.25,1756784586732
t12279,u2415,p6,2,195.56,1755868607732
t12280,u2715,p6,1,231.34,1755731865732
t12281,u2536,p6,5,301.13,1755460410732
t12282,u2088,p4,5,121.47,1756692235732
t12283,u2667,p5,5,209.52,1755851724732
t12284,u4381,p7,4,6.26,1756333817732
t12285,u4350,p4,4,263.82,1754762726732
t12286,u2941,p8,3,259.31,1757230101732
t12287,u2806,p10,2,231.68,1755944111732
